Versuchsteilnehmer 1: Lukas Hein
Versuchsteilnehmer 2: Elias Schwarzkopf
Versuch: LI_swiched_153_3V1_470K_end_135_1V1_520K
Startzeit: 08.04.2025 13:53:03
Stoppzeit: 08.04.2025 14:08:03
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: LI_swiched_153_3V1_470K_end_135_1V1_520K
Abgleich: 
Kommentar: 


Zeit (s)          	B(V)          	U_Hall(V)          	U_I(V)          	 Uxx(V)
30,500000000000	0,581049092866	4,844826817474	1,309530780835	1,097512886281
30,600000000000	0,583221635618	4,842274043866	1,314597117187	1,098112524857
30,700000000000	0,585423768337	4,839816170334	1,319691506427	1,098649934952
30,800000000000	0,587710774357	4,837223880399	1,324803860918	1,099263427317
30,900000000000	0,589831114089	4,834655143958	1,329906762470	1,099852553890
31,000000000000	0,592175450066	4,832103862971	1,335021246793	1,100464716033
31,100000000000	0,594520337613	4,829516892511	1,340022532380	1,101104326195
31,200000000000	0,596813862749	4,826953009959	1,345054071242	1,101744827282
31,300000000000	0,599257903377	4,824288930767	1,350162636007	1,102359797173
31,400000000000	0,601532873259	4,821766915331	1,355220764600	1,102998369116
31,500000000000	0,603799667164	4,819178549891	1,360187302481	1,103625325941
31,600000000000	0,606061529532	4,816520525058	1,365133367970	1,104269802779
31,700000000000	0,608294792812	4,814008746135	1,370072761009	1,104972728645
31,800000000000	0,610737580843	4,811186955211	1,375042824560	1,105684219202
31,900000000000	0,613139603131	4,808550993104	1,379994081420	1,106255598665
32,000000000000	0,615459216621	4,805919183999	1,385054643866	1,106972231997
32,100000000000	0,617723966618	4,803327541851	1,389972223510	1,107635169742
32,200000000000	0,620074182036	4,800649228751	1,394874096531	1,108236315383
32,300000000000	0,622442098495	4,797869772934	1,399874835154	1,108960461235
32,400000000000	0,624670965014	4,795158116837	1,404721523822	1,109578366067
32,500000000000	0,627038466540	4,792434975252	1,409514062705	1,110274170061
32,600000000000	0,629232390451	4,789754433997	1,414404746274	1,110990706069
32,700000000000	0,631516183466	4,787030178336	1,419334800999	1,111632911160
32,800000000000	0,633828628809	4,784199265614	1,424176866976	1,112387667400
32,900000000000	0,636146620217	4,781391669863	1,429085233044	1,113002717126
33,000000000000	0,638486024956	4,778652046433	1,433906031489	1,113794524299
33,100000000000	0,640780137304	4,775794647697	1,438693087735	1,114526471437
33,200000000000	0,642922499985	4,772969921122	1,443526245100	1,115188468957
33,300000000000	0,645231219488	4,770114404289	1,448343996600	1,115882325646
33,400000000000	0,647504307898	4,767251652268	1,453285099581	1,116610574119
33,500000000000	0,649776195879	4,764364826106	1,458028193847	1,117327726587
33,600000000000	0,652032964775	4,761464567763	1,462879847499	1,118114667102
33,700000000000	0,654289887474	4,758601468399	1,467578193815	1,118828373971
33,800000000000	0,656583478545	4,755701175760	1,472327594231	1,119509639620
